"fecha";"region";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-03-08";15;2.95284236629188;0;3.99;-0.995299145487601;6.90098387807137
"2020-03-09";15;2.56619186900229;0;3.99;-1.05979168244134;6.19217542044591
"2020-03-10";15;2.37131385882799;0;3.99;-1.19959686362871;5.9422245812847
"2020-03-11";15;2.29127119275802;0;3.99;-1.32462940857914;5.90717179409518
"2020-03-12";15;2.04054767420974;0;3.99;-0.90002042238311;4.98111577080259
"2020-03-13";15;1.97963135439432;0;3.99;-0.855069197684262;4.8143319064729
"2020-03-14";15;1.8984848074959;0;3.99;-0.436405070430697;4.23337468542249
"2020-03-15";15;1.98990442373051;0;3.99;-0.28878892806058;4.2685977755216
"2020-03-16";15;1.92729610228408;0;3.99;-0.150999854324846;4.005592058893
"2020-03-17";15;1.85818375809884;0;3.99;-0.148609601735941;3.86497711793362
"2020-03-18";15;1.81851229020522;0;3.99;0.200071693116615;3.43695288729382
"2020-03-19";15;1.87039433820913;0;3.99;0.244323128177748;3.49646554824051
"2020-03-20";15;1.84453371049437;0;3.99;0.293965031424949;3.39510238956378
"2020-03-21";15;1.83706810601958;0;3.96502850400613;0.44638081474418;3.22775539729497
"2020-03-22";15;1.82559904216028;0;3.79067209634955;0.541383517861671;3.1098145664589
"2020-03-23";15;1.84407043178047;0.0752945740255822;3.61284628953535;0.688034432345692;3.00010643121524
"2020-03-24";15;1.91654755019323;0.170239953706866;3.6628551466796;0.775254034079266;3.0578410663072
"2020-03-25";15;1.94651946457111;0.316358674248207;3.57668025489401;0.881069157405041;3.01196977173717
"2020-03-26";15;2.03673102293087;0.428971439571883;3.64449060628986;0.985942415039845;3.0875196308219
"2020-03-27";15;2.04261228111657;0.481569204397404;3.60365535783574;1.02236830866706;3.06285625356609
"2020-03-28";15;2.01535604523846;0.581423510044623;3.4492885804323;1.07811464668744;2.95259744378949
"2020-03-29";15;2.01775260027414;0.679015088736136;3.35649011181214;1.14270398827812;2.89280121227015
"2020-03-30";15;2.00709391099586;0.761523818940453;3.25266400305128;1.19292183888229;2.82126598310944
"2020-03-31";15;1.94421174029156;0.822514604071263;3.06590887651185;1.21095782516855;2.67746565541457
"2020-04-01";15;1.92785843532288;0.880309333931835;2.97540753671393;1.2430749055655;2.61264196508026
"2020-04-02";15;1.86344801510798;0.89368953986024;2.83320649035572;1.22952016567325;2.49737586454271
"2020-04-03";15;1.80652411547634;0.900779812870098;2.71226841808259;1.21446054934823;2.39858768160446
"2020-04-04";15;1.78963870069359;0.952367779420601;2.62690962196658;1.24232489505321;2.33695250633397
"2020-04-05";15;1.70367568546246;0.951784800055205;2.45556657086972;1.21215606984785;2.19519530107708
"2020-04-06";15;1.59092905177421;0.914969293952996;2.26688880959543;1.14906163132106;2.03279647222736
"2020-04-07";15;1.49414560538452;0.908661397029074;2.07962981373996;1.11141438673414;1.87687682403489
"2020-04-08";15;1.39617726147235;0.873661988940095;1.91869253400461;1.05463185414369;1.73772266880102
"2020-04-09";15;1.28305562272688;0.825521286937768;1.740589958516;0.983996274567357;1.58211497088641
"2020-04-10";15;1.18575772101435;0.778689916774189;1.59282552525451;0.91969980643776;1.45181563559094
"2020-04-11";15;1.07187317222689;0.688618361625421;1.45512798282837;0.821424067992414;1.32232227646137
"2020-04-12";15;0.991988296305783;0.639571729262166;1.3444048633494;0.761691654960835;1.22228493765073
"2020-04-13";15;0.946802912431957;0.608027804405496;1.28557802045842;0.725417813602207;1.16818801126171
"2020-04-14";15;0.910472265239092;0.572159418126849;1.24878511235133;0.689395111979604;1.13154941849858
"2020-04-15";15;0.885478244438121;0.550284359701717;1.22067212917453;0.666430844718823;1.10452564415742
"2020-04-16";15;0.905376427329972;0.555147724374981;1.25560513028496;0.676512508276616;1.13424034638333
"2020-04-17";15;0.964019767451494;0.585273267203083;1.34276626769991;0.716545311204108;1.21149422369888
"2020-04-18";15;1.02296189279516;0.624463885336797;1.42145990025353;0.762603571284301;1.28332021430603
"2020-04-19";15;1.08811598483977;0.685224563339303;1.49100740634023;0.824877195335039;1.35135477434449
"2020-04-20";15;1.15569140718172;0.746220187251848;1.56516262711159;0.888145948387917;1.42323686597553
"2020-04-21";15;1.16912086668272;0.758039302124942;1.58020243124049;0.900520653032952;1.43772108033248
"2020-04-22";15;1.17077044313749;0.791349751883701;1.55019113439129;0.922804211493655;1.41873667478133
"2020-04-23";15;1.13141585651924;0.760943873147117;1.50188783989136;0.889301639856018;1.37353007318246
"2020-04-24";15;1.06729605081814;0.704504941875365;1.43008715976091;0.830220893742054;1.30437120789423
"2020-04-25";15;1.01883272285214;0.659776103504331;1.37788934219996;0.784220139566739;1.25344530613755
"2020-04-26";15;0.96453324866463;0.621859733962691;1.30720676336657;0.740619727944121;1.18844676938514
"2020-04-27";15;0.902032665655171;0.562461716729193;1.24160361458115;0.680162430694539;1.1239029006158
"2020-04-28";15;0.902814737959495;0.555281510529358;1.25034796538963;0.675743476828754;1.12988599909024
"2020-04-29";15;0.900677323057947;0.553178508310923;1.24817613780497;0.673619449746352;1.12773519636954
"2020-04-30";15;0.912107668328265;0.567185423465253;1.25702991319128;0.686716715912219;1.13749862074431
"2020-05-01";15;0.916507226945065;0.572637004739273;1.26037744915086;0.691795201413995;1.14121925247614
"2020-05-02";15;0.908904467753708;0.566121672013415;1.251687263494;0.684900611964933;1.13290832354248
"2020-05-03";15;0.91353291511049;0.574685167706455;1.25238066251452;0.692085946410143;1.13497988381084
"2020-05-04";15;0.913266140775297;0.57454268546667;1.25198959608392;0.691894685422428;1.13463759612817
"2020-05-05";15;0.893490476918677;0.54672841439056;1.24025253944679;0.666881884433423;1.12009906940393
"2020-05-06";15;0.891917323807849;0.525639309128193;1.2581953384875;0.652581281038234;1.13125336657746
"2020-05-07";15;0.906236430907201;0.533319187585099;1.2791536742293;0.662558169959649;1.14991469185475
"2020-05-08";15;0.938671788640715;0.563559962449051;1.31378361483238;0.693543760219179;1.18379981706225
"2020-05-09";15;0.986173468864947;0.602868446945351;1.36947849078454;0.735686280659415;1.23666065707048
"2020-05-10";15;1.04249812754061;0.642157024655857;1.44283923042536;0.780888995314843;1.30410725976638
"2020-05-11";15;1.14748700747532;0.72880854693471;1.56616546801592;0.873890139047723;1.42108387590291
"2020-05-12";15;1.20706534682565;0.78899589457774;1.62513479907356;0.933841814179361;1.48028887947194
"2020-05-13";15;1.26083658410162;0.819969577581896;1.70170359062135;0.972729978999965;1.54894318920328
"2020-05-14";15;1.31035706741648;0.845922447675113;1.77479168715785;1.00686133935812;1.61385279547485
"2020-05-15";15;1.32747196990331;0.869565409565523;1.78537853024109;1.0282132213279;1.62673071847871
"2020-05-16";15;1.38297361855534;0.914119152020691;1.85182808509;1.07656189586779;1.6893853412429
"2020-05-17";15;1.39293551061472;0.925987421703733;1.8598835995257;1.08775699302014;1.69811402820929
"2020-05-18";15;1.40300292765402;0.934223486493279;1.87178236881477;1.09663487515482;1.70937098015323
"2020-05-19";15;1.44148790064608;0.988513644016254;1.8944621572759;1.14541972394832;1.73755607734384
"2020-05-20";15;1.42560983624681;0.980961626986782;1.87025804550684;1.13497804183818;1.71624163065544
"2020-05-21";15;1.42108834457826;0.988260517048834;1.85391617210769;1.1381823679445;1.70399432121202
"2020-05-22";15;1.4032328265315;0.988770014960353;1.81769563810265;1.13232561610744;1.67414003695556
"2020-05-23";15;1.36925432237877;0.974770411329034;1.7637382334285;1.11140893880885;1.62709970594868
"2020-05-24";15;1.32664384231252;0.956809390861813;1.69647829376323;1.08491499722136;1.56837268740368
"2020-05-25";15;1.2654920167182;0.918833267744469;1.61215076569193;1.03892654250862;1.49205749092777
"2020-05-26";15;1.19924416164136;0.887531329891182;1.51095699339154;0.995519597418698;1.40296872586403
"2020-05-27";15;1.19920544225666;0.892104888205093;1.50630599630823;0.998528305833055;1.39988257868027
"2020-05-28";15;1.19164903270552;0.895107331693433;1.48819073371761;0.997875508395022;1.38542255701602
"2020-05-29";15;1.24130218915728;0.944314872749258;1.53828950556531;1.04724086176909;1.43536351654547
"2020-05-30";15;1.27859406072312;0.974818731462913;1.58236938998333;1.08009733183168;1.47709078961456
"2020-05-31";15;1.28827618279389;0.98092216463711;1.59563020095066;1.08743488409646;1.48911748149132
"2020-06-01";15;1.3827803569011;1.0711789919033;1.69438172189891;1.17914094523863;1.58641976856358
"2020-06-02";15;1.39940179818067;1.07762876314109;1.72117483322024;1.18909030759491;1.60971328876642
"2020-06-03";15;1.35232106487504;1.04053539653655;1.66410673321354;1.14851684784787;1.55612528190222
"2020-06-04";15;1.30118348431915;1.01666312784715;1.58570384079115;1.11518977206455;1.48717719657375
"2020-06-05";15;1.21004414302029;0.95814611667446;1.46194216936613;1.04537692583511;1.37471136020548
"2020-06-06";15;1.15843292475785;0.927669864713077;1.38919598480263;1.00760249138425;1.30926335813145
"2020-06-07";15;1.11546337542582;0.901068566394857;1.32985818445679;0.975347286502089;1.25557946434956
"2020-06-08";15;1.0483522805982;0.846946518554384;1.24975804264201;0.916739824014781;1.17996473718161
"2020-06-09";15;1.02291733448374;0.829890710844604;1.21594395812287;0.896786867235054;1.14904780173242
"2020-06-10";15;1.0498903365656;0.852310478367655;1.24747019476354;0.920793840396496;1.17898683273469
"2020-06-11";15;1.04103629521046;0.845716800177941;1.23635579024298;0.913418726630053;1.16865386379086
"2020-06-12";15;1.06115766372945;0.859457980679092;1.26285734677981;0.929382630392131;1.19293269706677
"2020-06-13";15;1.08592830617474;0.878570258876112;1.29328635347337;0.950463751095239;1.22139286125425
"2020-06-14";15;1.11583738644411;0.913152547770884;1.31852222511734;0.983412037533683;1.24826273535454
"2020-06-15";15;1.11052229086758;0.913612331219295;1.30743225051587;0.981857950035018;1.23918663170015
"2020-06-16";15;1.09913159235156;0.90537174495485;1.29289143974827;0.972523570157203;1.22573961454592
"2020-06-17";15;1.05502420918536;0.862923682395015;1.24712473597571;0.929509590196766;1.18053882817396
"2020-06-18";15;1.05620572674111;0.865979362315512;1.24643209116671;0.931920482762613;1.18049097071961
"2020-06-19";15;1.0774368300995;0.892545883985806;1.2623277762132;0.956628330592379;1.19824532960662
"2020-06-20";15;1.04552290441809;0.860125064943933;1.23092074389225;0.924391221642757;1.16665458719343
"2020-06-21";15;1.02977939618298;0.848619839656929;1.21093895270903;0.911415900989166;1.1481428913768
